title,original_language,release_date,popularity,budget,revenue,runtime,status,genres
Nekrotronic,en,10/1/2018,9.122,0,0,99,Released,"Comedy, Horror, Science Fiction"
The Stuff,en,6/14/1985,9.111,1700000,0,93,Released,"Comedy, Horror, Science Fiction"
Dead Trigger,en,7/19/2017,9.111,10000000,151493,92,Released,"Action, Horror"
He Never Died,en,12/18/2015,9.109,0,0,99,Released,"Comedy, Drama, Fantasy, Horror"
Warlock,en,6/1/1989,9.103,7000000,9094451,103,Released,"Adventure, Comedy, Fantasy, Horror"
Casshern,ja,4/24/2004,9.091,6000000,12353768,141,Released,"Drama, Horror, Science Fiction"
Sleepaway Camp II: Unhappy Campers,en,10/31/1988,9.091,0,0,80,Released,"Comedy, Horror"
"Belphegor, Phantom of the Louvre",fr,4/3/2001,9.09,0,0,97,Released,"Fantasy, Horror, Mystery"
Rats: Night of Terror,it,8/3/1984,9.09,0,0,97,Released,"Horror, Science Fiction"
Boo!,en,2/28/2019,9.088,0,0,91,Released,"Drama, Horror, Mystery, Thriller"
Rapture-Palooza,en,6/7/2013,9.082,0,0,85,Released,"Comedy, Fantasy, Horror"
Delirium,en,1/19/2018,9.078,1000000,0,86,Released,"Horror, Thriller"
Virus,ja,6/26/1980,9.077,16000000,0,156,Released,"Drama, Horror, Science Fiction"
Deathgasm,en,8/28/2015,9.075,0,0,86,Released,"Comedy, Horror, Music"
Seed,en,4/27/2007,9.072,10000000,155362,90,Released,Horror
Things Heard & Seen,en,4/29/2021,9.072,0,0,121,Released,Horror
Funhouse,en,10/25/2019,9.071,0,110064,106,Released,Horror
My Best Friend Is a Vampire,en,10/1/1987,9.069,0,174,89,Released,"Comedy, Family, Horror"
Luciferina,es,3/15/2018,9.066,0,0,115,Released,"Drama, Horror"
The Dream Machine,en,10/5/2022,9.063,100,100,9,Released,"Horror, Mystery"
Dementia 13,en,9/25/1963,9.056,30000,0,75,Released,"Horror, Thriller"
Hostage Radio,en,3/1/2019,9.055,0,0,97,Released,"Horror, Thriller"
Club Dread,en,2/27/2004,9.049,8500000,5001655,104,Released,"Comedy, Horror"
I Spit on Your Grave: Déjà Vu,en,4/23/2019,9.049,0,0,148,Released,"Horror, Thriller"
Even the Wind Is Afraid,es,5/30/1968,9.045,0,0,88,Released,"Drama, Fantasy, Horror, Thriller"
Piranha II: The Spawning,en,8/14/1982,9.044,145786,0,84,Released,Horror
Mostly Ghostly,en,9/30/2008,9.039,3600000,0,93,Released,"Family, Fantasy, Horror"
The Return,en,11/10/2006,9.036,15000000,11992014,85,Released,"Drama, Horror, Thriller"
Bad Biology,en,2/8/2008,9.036,0,0,84,Released,"Fantasy, Horror"
Zombie Nation,en,10/5/2004,9.035,0,0,81,Released,"Comedy, Horror"
Exorcismus,en,12/29/2010,9.032,0,0,98,Released,"Horror, Thriller"
Abduction,en,3/20/2019,9.03,0,0,98,Released,"Action, Horror, Science Fiction, Thriller"
Dead Rising: Watchtower,en,3/27/2015,9.027,0,0,118,Released,"Action, Horror, Science Fiction"
Hounds of Love,en,10/7/2016,9.027,0,0,108,Released,"Crime, Drama, Horror"
A Field in England,en,7/5/2013,9.026,0,32846,90,Released,"Adventure, Comedy, Drama, History, Horror, Thriller"
Alien Abduction: Incident in Lake County,en,1/20/1998,9.018,0,0,93,Released,"Drama, Horror, Science Fiction"
Evils of the Night,en,10/10/1985,9.018,0,0,84,Released,"Horror, Mystery, Science Fiction, Thriller"
The VelociPastor,en,9/28/2018,9.018,35000,0,75,Released,"Action, Comedy, Horror"
Berberian Sound Studio,en,8/30/2012,9.016,0,0,92,Released,"Drama, Horror, Thriller"
In Darkness We Fall,es,1/24/2014,9.015,0,0,76,Released,"Adventure, Horror"
"Kill, Baby... Kill!",it,7/8/1966,9.013,50000,0,83,Released,"Horror, Mystery, Thriller"
Possum,en,10/26/2018,9.011,0,33225,85,Released,"Drama, Horror, Thriller"
Dread,en,7/14/2009,9.01,0,0,108,Released,"Drama, Horror, Thriller"
Rare Exports: A Christmas Tale,fi,12/3/2010,9,0,0,83,Released,"Fantasy, Horror"
Brain Dead,en,1/16/1990,8.996,2000000,0,85,Released,"Horror, Science Fiction, Thriller"
Gestapo's Last Orgy,it,1/21/1977,8.996,0,0,81,Released,"Drama, Horror, War"
Return to Horror High,en,1/28/1987,8.993,0,0,95,Released,"Comedy, Horror"
Tower of Terror,en,10/26/1997,8.992,0,0,89,Released,"Comedy, Family, Horror, Thriller, TV Movie"
Fascination,fr,11/1/1979,8.991,0,0,80,Released,"Drama, Horror"
The Monkey's Paw,en,10/8/2013,8.991,0,0,88,Released,"Horror, Thriller"
Braid,en,1/10/2019,8.991,0,0,85,Released,"Horror, Mystery, Thriller"
Nightmare Cinema,en,6/21/2018,8.987,0,0,119,Released,Horror
Satanic Panic,en,10/28/2019,8.987,0,0,89,Released,"Comedy, Horror"
Da Sweet Blood of Jesus,en,6/22/2014,8.98,1420000,0,123,Released,"Drama, Horror, Romance"
Dr. Terror's House of Horrors,en,2/23/1965,8.974,0,0,98,Released,Horror
The Quiet Ones,en,4/1/2014,8.974,200000,17834867,98,Released,Horror
Camel Spiders,en,3/4/2011,8.973,500000,0,80,Released,"Fantasy, Horror, Science Fiction"
Book of Blood,en,3/7/2009,8.963,0,0,96,Released,"Drama, Horror, Mystery, Thriller"
Night of the Demons,en,10/14/1988,8.963,1200000,3109904,90,Released,Horror
After She Died,en,9/23/2022,8.961,0,0,101,Released,"Horror, Mystery, Thriller"
The Giant Spider Invasion,en,10/1/1975,8.957,300000,15000000,84,Released,"Horror, Science Fiction"
Night Feeders,en,9/12/2006,8.956,500000,0,83,Released,"Horror, Science Fiction"
Malicious,en,6/23/2018,8.955,3500000,0,90,Released,"Horror, Thriller"
The Two Faces of Dr. Jekyll,en,10/24/1960,8.953,0,0,88,Released,"Horror, Romance, Science Fiction"
The Beyond,it,4/29/1981,8.952,0,0,88,Released,Horror
Snoop Dogg's Hood of Horror,en,6/27/2006,8.951,5000000,25900,85,Released,"Comedy, Horror"
Vile,en,8/25/2011,8.951,0,0,88,Released,"Horror, Thriller"
The Lair of the White Worm,en,9/21/1988,8.95,2500000,1189315,93,Released,"Comedy, Fantasy, Horror"
Run Sweetheart Run,en,1/23/2020,8.949,0,0,103,Released,"Horror, Thriller"
Zombie Holocaust,it,3/27/1980,8.942,0,0,84,Released,Horror
We Are Still Here,en,6/5/2015,8.94,0,0,83,Released,Horror
Family Blood,en,3/16/2018,8.937,0,0,92,Released,"Horror, Thriller"
The Advent Calendar,fr,12/1/2021,8.934,0,350413,104,Released,"Horror, Thriller"
Troll 2,en,10/12/1990,8.933,65000,0,95,Released,"Fantasy, Horror"
Critters 4,en,8/20/1992,8.932,0,0,84,Released,"Comedy, Horror, Science Fiction"
COVID-21: Lethal Virus,en,1/1/2021,8.93,0,0,87,Released,"Horror, Science Fiction, Thriller"
Sharktopus,en,9/25/2010,8.925,0,0,89,Released,"Action, Comedy, Horror, Science Fiction, Thriller, TV Movie"
The Second Arrival,en,11/6/1998,8.924,4529850,0,101,Released,"Horror, Science Fiction"
Monster Portal,en,1/29/2022,8.923,0,0,80,Released,"Horror, Mystery, Thriller"
Stung,en,7/3/2015,8.903,2500000,71085,87,Released,"Comedy, Horror, Science Fiction"
Urban Explorer,en,9/8/2011,8.901,3000000,0,88,Released,"Horror, Thriller"
The Loved Ones,en,9/13/2009,8.898,0,0,84,Released,Horror
It Stains the Sands Red,en,10/8/2016,8.893,0,0,92,Released,"Comedy, Drama, Horror"
Alien Raiders,en,9/21/2008,8.891,0,0,85,Released,"Horror, Science Fiction, Thriller"
The Harbinger,en,9/2/2022,8.891,0,0,114,Released,"Horror, Mystery, Thriller"
Frankenstein Unbound,en,11/2/1990,8.886,11500000,334748,82,Released,"Horror, Science Fiction"
Grace,en,8/14/2009,8.884,5000000,0,84,Released,"Horror, Thriller"
The Medusa Touch,en,4/13/1978,8.881,0,0,109,Released,"Horror, Mystery, Science Fiction, Thriller"
Borderland,en,11/9/2007,8.875,0,0,105,Released,"Crime, Horror, Thriller"
Twixt,en,9/10/2011,8.875,7000000,1300000,89,Released,"Fantasy, Horror, Mystery"
Rising Boas in a Girl's School,zh,6/9/2022,8.87,0,0,88,Released,"Action, Drama, Horror, Science Fiction, Thriller"
The Scary of Sixty-First,en,12/3/2021,8.862,0,0,81,Released,"Horror, Mystery, Thriller"
Jurassic City,en,1/9/2015,8.856,1500000,0,88,Released,"Action, Horror, Science Fiction"
DeadTectives,en,9/26/2019,8.855,0,0,92,Released,"Comedy, Horror"
The Veil,en,4/21/2016,8.853,4000000,0,93,Released,Horror
One Dark Night,en,12/31/1982,8.848,978000,0,94,Released,Horror
Antisocial,en,7/31/2013,8.847,0,0,90,Released,"Horror, Thriller"
We Are What We Are,en,9/27/2013,8.846,0,81381,105,Released,"Drama, Horror, Thriller"
Scream,en,1/8/1981,8.843,0,0,82,Released,"Horror, Mystery"
Dead Ringers,en,9/23/1988,8.842,13000000,8038508,115,Released,"Horror, Thriller"
The Eye 3: Infinity,cn,3/24/2005,8.842,0,0,86,Released,"Comedy, Horror, Thriller"
Amityville: A New Generation,en,9/29/1993,8.841,1500000,0,90,Released,"Drama, Horror, Thriller"
Summer's Blood,en,11/2/2009,8.835,0,0,91,Released,"Horror, Thriller"
Retreat,en,10/14/2011,8.834,0,4498,89,Released,"Drama, Horror, Thriller"
Dead Space: Aftermath,en,12/31/2010,8.832,2500000,0,85,Released,"Animation, Horror, Science Fiction"
20 Million Miles to Earth,en,2/8/1957,8.831,0,0,82,Released,"Horror, Science Fiction"
The Nest,it,8/15/2019,8.831,0,0,109,Released,"Drama, Horror, Mystery"
The Incredible Shrinking Man,en,2/22/1957,8.828,750000,0,81,Released,"Drama, Horror, Science Fiction"
Split Second,en,5/1/1992,8.818,7000000,5430822,90,Released,"Horror, Science Fiction"
Phantasm III: Lord of the Dead,en,5/6/1994,8.818,2500000,0,91,Released,"Action, Horror, Science Fiction"
Sublime,en,6/15/2007,8.813,0,0,113,Released,"Horror, Thriller"
Blacula,en,8/25/1972,8.813,500000,0,93,Released,"Fantasy, Horror"
Bones,en,10/24/2001,8.809,10000000,7316658,96,Released,"Horror, Thriller"
Diabolique,en,3/22/1996,8.808,45000000,52400000,107,Released,"Horror, Mystery, Thriller"
Harbinger Down,en,8/7/2015,8.808,0,0,82,Released,"Horror, Science Fiction"
Shark Side of the Moon,en,8/12/2022,8.807,10000,0,88,Released,"Action, Horror, Science Fiction, Thriller"
House Of 9,en,6/19/2005,8.805,6000000,0,86,Released,"Drama, Horror, Mystery, Thriller"
The Gallows Act II,en,10/25/2019,8.799,0,0,99,Released,"Horror, Thriller"
Aileen Wuornos: American Boogeywoman,en,9/20/2021,8.795,0,0,86,Released,Horror
Carnival of Souls,en,11/2/1962,8.786,30000,0,78,Released,"Horror, Mystery"
Waxwork,en,6/17/1988,8.783,3000000,808114,95,Released,"Comedy, Horror"
Extraordinary Tales,en,2/28/2013,8.779,0,0,73,Released,"Animation, Horror, Mystery"
The Ordeal,fr,3/9/2005,8.778,0,0,88,Released,Horror
Darkness,en,10/11/2002,8.776,10600000,12241855,102,Released,Horror
Absentia,en,3/3/2011,8.776,70000,0,92,Released,"Horror, Mystery, Thriller"
Next Door,no,3/11/2005,8.772,2400000,0,75,Released,"Horror, Mystery, Thriller"
Marquis de Sade: Justine,it,4/3/1969,8.764,0,0,124,Released,"Drama, Horror"
Bad Moon,en,11/1/1996,8.762,7000000,1100000,80,Released,Horror
Ice Spiders,en,1/1/2007,8.757,2000000,0,90,Released,"Action, Adventure, Comedy, Horror, Science Fiction, TV Movie"
Monkey Shines,en,7/29/1988,8.756,7000000,5344577,113,Released,"Drama, Horror, Science Fiction, Thriller"
Jurassic Domination,en,7/1/2022,8.756,0,0,90,Released,"Action, Adventure, Horror, Science Fiction"
Heartless,en,11/21/2009,8.755,0,0,114,Released,"Drama, Horror, Thriller"
Still/Born,en,2/9/2018,8.755,0,0,87,Released,Horror
Elvira's Haunted Hills,en,10/31/2002,8.753,1500000,0,90,Released,"Comedy, Horror"
Hide and Seek,ko,8/14/2013,8.753,1900000,35461505,107,Released,"Horror, Thriller"
Patient Seven,en,10/11/2016,8.75,0,0,116,Released,"Horror, Thriller"
Bad Match,en,8/25/2017,8.749,0,0,90,Released,"Horror, Thriller"
Hollywood Chainsaw Hookers,en,3/1/1988,8.742,23000,0,75,Released,"Comedy, Horror"
Dr. Giggles,en,10/23/1992,8.742,0,8403433,95,Released,"Comedy, Horror, Mystery, Thriller"
All the Colors of the Dark,it,2/28/1972,8.741,0,0,94,Released,"Horror, Mystery, Thriller"
Amsterdamned,nl,2/11/1988,8.74,98003,0,114,Released,"Action, Horror, Thriller"
Gamera: Guardian of the Universe,ja,3/11/1995,8.725,4500000,16000000,96,Released,"Adventure, Fantasy, Horror, Science Fiction"
Guinea Pig 2: Flower of Flesh and Blood,ja,10/7/1985,8.724,125000,0,42,Released,Horror
Minotaur,en,3/11/2006,8.719,7000000,0,93,Released,"Adventure, Fantasy, Horror"
The Tortured,en,6/15/2010,8.719,8500000,0,79,Released,Horror
Hello Mary Lou: Prom Night II,en,10/16/1987,8.717,0,2683519,97,Released,Horror
Reeker,en,3/13/2005,8.716,0,2289000,91,Released,"Horror, Mystery"
The Raven,en,1/25/1963,8.715,350000,1499275,86,Released,"Comedy, Fantasy, Horror"
Anatomy,de,2/3/2000,8.708,0,0,103,Released,"Horror, Thriller"
Darkroom,en,3/10/2013,8.707,0,0,81,Released,"Horror, Thriller"
The Battery,en,10/13/2012,8.706,6000,0,101,Released,"Drama, Horror"
Witchery,en,12/1/1988,8.704,0,0,95,Released,Horror
Guinea Pig 6: Mermaid in the Manhole,ja,7/25/1988,8.7,5500,0,63,Released,Horror
Girl on the Third Floor,en,10/25/2019,8.699,0,0,93,Released,"Horror, Thriller"
Jack Frost,en,11/18/1997,8.697,0,0,89,Released,"Comedy, Fantasy, Horror"
Erotic Ghost Story III,cn,1/1/1992,8.696,0,1201428,94,Released,"Drama, Fantasy, Horror"
My Soul to Take,en,10/8/2010,8.695,25000000,21500813,107,Released,"Drama, Horror, Mystery"
Tentacles,en,2/25/1977,8.693,750000,3000000,102,Released,"Action, Adventure, Horror, Science Fiction"
Treehouse,en,3/1/2019,8.692,0,0,84,Released,"Horror, TV Movie"
Satan,fr,2/1/2006,8.683,0,0,94,Released,"Comedy, Horror, Thriller"
Repo! The Genetic Opera,en,7/18/2008,8.683,8500000,188126,98,Released,"Horror, Music, Science Fiction"
Amnesiac,en,8/14/2015,8.675,3000000,0,90,Released,"Drama, Horror, Mystery, Thriller"
Planet Dune,en,10/29/2021,8.674,0,0,86,Released,"Adventure, Horror, Science Fiction"
Bloodline,en,9/20/2019,8.672,0,0,95,Released,"Crime, Horror, Thriller"
Puppet Master 4,en,11/24/1993,8.67,0,0,79,Released,Horror
Donkey Punch,en,7/18/2008,8.668,0,0,99,Released,"Crime, Drama, Horror, Thriller"
Erotic Ghost Story II,cn,1/23/1991,8.664,0,0,96,Released,Horror
The Satanic Rites of Dracula,en,11/3/1973,8.663,0,544476,87,Released,Horror
Resident Evil: Keeper's Diary,en,1/6/2014,8.661,600,0,6,Released,Horror
Inhuman Kiss,th,3/14/2019,8.661,1200000,0,122,Released,"Drama, Horror, Romance"
The Toll,en,3/26/2021,8.652,0,0,80,Released,"Horror, Thriller"
ChromeSkull: Laid to Rest 2,en,9/20/2011,8.647,0,0,93,Released,Horror
Storm Warning,en,10/19/2007,8.645,0,0,86,Released,"Horror, Thriller"
The Prophecy: Uprising,en,6/7/2005,8.641,0,0,88,Released,"Action, Fantasy, Horror, Thriller"
Shifter,en,3/6/2020,8.637,30000,0,85,Released,"Horror, Science Fiction, Thriller"
The Company of Wolves,en,9/21/1984,8.635,2000000,4389334,95,Released,"Fantasy, Horror"
Abandoned,en,6/17/2022,8.634,0,0,102,Released,"Horror, Mystery, Thriller"
The Rezort,en,6/15/2015,8.625,0,0,87,Released,Horror
Solstice,en,3/2/2007,8.619,0,0,91,Released,"Drama, Horror, Mystery"
Asylum,en,11/17/1972,8.616,0,0,88,Released,"Horror, Mystery, Thriller"
Vampire's Kiss,en,9/17/1988,8.615,2000000,725131,103,Released,"Comedy, Horror"
R-Point,ko,8/13/2004,8.615,0,0,107,Released,"Action, History, Horror"
Payne & Redemption,en,10/4/2022,8.609,140000,0,120,Released,"Crime, Drama, Horror, Thriller"
Tokyo Ghoul: Pinto,ja,12/25/2015,8.608,0,0,24,Released,"Action, Animation, Drama, Horror"
From a House on Willow Street,en,3/24/2017,8.604,0,0,90,Released,Horror
Teaching Mrs. Tingle,en,8/11/1999,8.599,13000000,8946237,96,Released,"Comedy, Crime, Horror"
Late Phases,en,11/21/2014,8.595,0,0,95,Released,"Horror, Thriller"
Serpent Of Death,zh,9/4/2018,8.588,0,0,80,Released,"Adventure, Horror"
Hall,en,8/30/2020,8.586,0,0,80,Released,"Horror, Thriller"
Opera,it,12/19/1987,8.584,8000000,0,107,Released,"Horror, Mystery, Thriller"
The Devil's Mark,es,1/3/2020,8.583,0,0,82,Released,Horror
The Red Book Ritual,en,9/12/2022,8.582,0,0,83,Released,Horror
The Devil's Candy,en,3/17/2017,8.581,0,0,79,Released,"Drama, Horror, Thriller"
In Dreams,en,1/15/1999,8.577,30000000,12017369,100,Released,"Horror, Mystery, Thriller"
Moloch,nl,5/19/2022,8.577,0,500287,99,Released,Horror
Poultrygeist: Night of the Chicken Dead,en,12/26/2006,8.575,0,0,103,Released,"Comedy, Horror"
Resurrection,en,7/29/2022,8.573,0,0,103,Released,"Drama, Horror, Thriller"
Daughter of Darkness 2,cn,1/1/1994,8.562,0,0,98,Released,"Comedy, Drama, Horror"
Chained,en,10/2/2012,8.558,0,0,94,Released,"Crime, Horror, Thriller"
The Legend of Hell House,en,6/15/1973,8.557,0,0,95,Released,"Horror, Mystery"
Street Trash,en,2/22/1987,8.553,0,0,100,Released,"Comedy, Horror"
The Bride,en,8/16/1985,8.549,0,3558669,114,Released,"Drama, Horror, Romance"
The Bloody Judge,it,2/5/1970,8.543,0,0,84,Released,"History, Horror"
House on the Edge of the Park,it,11/6/1980,8.542,0,0,91,Released,"Horror, Thriller"
Open Graves,en,9/19/2009,8.536,6500000,0,88,Released,"Horror, Thriller"
Shivers,en,10/10/1975,8.535,179000,1000000,88,Released,Horror
Chillerama,en,10/14/2011,8.528,0,0,120,Released,"Comedy, Horror"
Scorned,en,11/14/2013,8.526,1700000,0,86,Released,"Horror, Mystery, Thriller"
Beyond Re-Animator,en,4/4/2003,8.525,3000000,0,95,Released,"Comedy, Horror, Science Fiction"
Be Afraid,en,6/1/2017,8.525,0,0,99,Released,"Horror, Mystery, Thriller"
Zombie Massacre,en,6/6/2013,8.521,1000000,0,91,Released,"Action, Horror"
Mary Reilly,en,2/23/1996,8.516,47000000,12379402,104,Released,"Drama, History, Horror, Thriller"
Tetsuo: The Iron Man,ja,7/1/1989,8.516,55500,0,67,Released,"Horror, Science Fiction"
Antibirth,en,9/2/2016,8.514,35000000,0,94,Released,Horror
The Mind's Eye,en,8/5/2015,8.51,0,0,87,Released,"Action, Horror, Science Fiction"
The Innocents,en,12/15/1961,8.509,0,0,100,Released,"History, Horror, Thriller"
Temple,en,9/1/2017,8.509,0,0,78,Released,"History, Horror"
Trico Tri Happy Halloween,en,9/28/2018,8.506,0,0,0,Released,"Comedy, Family, Horror"
Communion,en,11/10/1989,8.498,5000000,1919653,103,Released,"Drama, Horror, Science Fiction, Thriller"
The Night Stalker,en,1/11/1972,8.496,0,0,74,Released,"Horror, Mystery, Thriller, TV Movie"
The Horde,fr,2/10/2010,8.493,0,0,98,Released,"Action, Horror, Thriller"
The Hunt,fr,11/8/2011,8.49,0,0,0,Released,"Action, Horror, Thriller"
Dark Floors,fi,2/6/2008,8.487,4300000,0,85,Released,"Fantasy, Horror"
In the Spider's Web,en,8/26/2007,8.487,0,0,88,Released,"Horror, TV Movie"
Insanitarium,en,7/15/2008,8.486,0,0,89,Released,"Horror, Thriller"
Them,fr,7/19/2006,8.485,0,2727971,77,Released,"Horror, Thriller"
August Underground's Mordum,en,1/1/2003,8.479,300,0,77,Released,Horror
Prey,nl,10/13/2016,8.477,0,0,110,Released,"Comedy, Horror, Thriller"
Galaxy of Terror,en,10/1/1981,8.473,700000,0,81,Released,"Action, Adventure, Horror, Science Fiction"
A Zombie Exorcism,da,8/21/2010,8.466,9500,0,50,Released,"Action, Drama, Horror"
Dolls,en,3/12/1987,8.462,0,0,77,Released,"Fantasy, Horror"
DeVour,en,10/1/2005,8.46,0,0,90,Released,Horror
The Pact,en,5/25/2012,8.457,0,0,89,Released,"Horror, Mystery, Thriller"
Attack of the 50 Foot Woman,en,5/18/1958,8.455,88000,480000,65,Released,"Horror, Science Fiction"
Corona Zombies,en,4/10/2020,8.454,0,0,61,Released,"Comedy, Horror"
Helter Skelter,ja,7/14/2012,8.452,0,0,127,Released,"Drama, Horror"
14 Cameras,en,7/13/2018,8.452,0,0,90,Released,"Horror, Thriller"
A Chinese Torture Chamber Story II,cn,9/18/1998,8.448,0,0,93,Released,"Adventure, Drama, Horror"
Trick,en,10/18/2019,8.446,0,0,101,Released,"Horror, Thriller"
The Culling,en,3/15/2015,8.445,0,0,81,Released,"Horror, Thriller"
Faceless,en,9/1/1987,8.444,0,0,98,Released,Horror
After She Wakes,en,12/13/2019,8.444,0,0,78,Released,"Horror, Thriller"
Vinyan,en,8/30/2008,8.44,0,0,96,Released,"Drama, Horror, Thriller"
Something Wicked This Way Comes,en,4/29/1983,8.431,19000000,5656087,95,Released,"Fantasy, Horror, Mystery, Thriller"
Come to Daddy,en,4/25/2019,8.429,0,57998,96,Released,"Comedy, Horror, Thriller"
Silent Venom,en,6/2/2009,8.426,0,0,90,Released,"Action, Adventure, Horror, Thriller"
Amityville 1992: It's About Time,en,7/16/1992,8.424,0,0,95,Released,Horror
Razorback,en,4/19/1984,8.422,5500000,801000,95,Released,Horror
The Burrowers,en,9/9/2008,8.42,7000000,0,96,Released,"Horror, Western"
The Addiction,en,1/10/1995,8.42,0,0,82,Released,"Drama, Horror"
Body Bags,en,8/7/1993,8.418,0,0,94,Released,"Comedy, Horror, Science Fiction, TV Movie"
Cub,fr,10/29/2014,8.418,0,0,85,Released,"Adventure, Horror"
Suicide Club,ja,10/29/2001,8.412,250000,0,99,Released,"Drama, Horror, Thriller"
"KKN, Curse Of The Dancing Village",id,4/30/2022,8.411,1100000,0,130,Released,Horror
The Machine Girl,ja,1/2/2008,8.406,0,0,96,Released,"Action, Adventure, Comedy, Crime, Horror, Thriller"
In Search of Darkness: Part III,en,12/1/2022,8.405,0,0,0,In Production,"Documentary, Horror"
The Wrath Of Vajra,cn,9/24/2013,8.4,0,0,115,Released,"Action, Fantasy, Horror"
A Child's Play Story: Chucky's Revenge,en,11/6/2006,8.396,0,0,6,Released,Horror
Get Duked!,en,3/8/2019,8.391,0,0,87,Released,"Action, Comedy, Horror"
In the Earth,en,4/16/2021,8.389,0,0,107,Released,"Horror, Science Fiction, Thriller"
The Canal,en,10/10/2014,8.382,0,0,93,Released,"Horror, Mystery, Thriller"
Deadly Friend,en,10/10/1986,8.379,0,8988731,91,Released,"Horror, Science Fiction"
YellowBrickRoad,en,1/23/2010,8.375,500000,0,99,Released,"Horror, Thriller"
Deathwatch,en,10/6/2002,8.372,0,2270658,94,Released,"Drama, Horror, Thriller, War"
Giallo,it,3/13/2010,8.37,14000000,50113,92,Released,"Crime, Horror, Mystery, Thriller"
Suck,en,9/11/2009,8.37,0,0,91,Released,"Comedy, Horror, Music"
A Fantastic Fear of Everything,en,6/7/2012,8.365,0,0,100,Released,"Comedy, Horror, Thriller"
